GEOID,NAME,total_18_34,child_householder_18_34,basement_dweller_pct,median_rentE,median_home_valueE,median_household_incomeE,youth_unemployed_2534E,labor_force_2534E,median_rent,youth_unemployment_rate,rent_to_income_ratio,state,puma_name,coastal_state,high_cost
4806702,Cameron County (West)--Harlingen & San Benito Cities PUMA; Texas,34576,15123,43.73843128181398,861,101300,47574,3.1,16454,861,3.1,0.21717744986757473,NA,Cameron County (West)--Harlingen & San Benito Cities PUMA; Texas,FALSE,FALSE
4806703,Cameron County (South)--Brownsville City (Central) PUMA; Texas,39055,17617,45.10818077070798,866,107400,44554,3.3,16763,866,3.3,0.2332450509494097,NA,Cameron County (South)--Brownsville City (Central) PUMA; Texas,FALSE,FALSE
4806801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities PUMA; Texas,25981,13667,52.60382587275316,793,87300,46847,5.9,12261,793,5.9,0.20312933592332486,NA,Hidalgo County (Southeast)--Weslaco & Mercedes Cities PUMA; Texas,FALSE,FALSE
4806802,Hidalgo County (East)--Alamo & Donna Cities PUMA; Texas,29231,15687,53.66562895556088,685,80600,43545,5.8,12881,685,5.8,0.1887702376851533,NA,Hidalgo County (East)--Alamo & Donna Cities PUMA; Texas,FALSE,FALSE
4806803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA; Texas",33627,15392,45.77274214173135,916,107300,47285,2.8,14238,916,2.8,0.2324627260230517,NA,Hidalgo County (South Central)--Pharr,FALSE,FALSE
4806804,Hidalgo County (North Central)--Edinburg City PUMA; Texas,36433,14000,38.42670106771334,911,144700,52969,5.7,13549,911,5.7,0.20638486662009856,NA,Hidalgo County (North Central)--Edinburg City PUMA; Texas,FALSE,FALSE
4806805,Hidalgo County (Central)--McAllen City PUMA; Texas,34655,14785,42.66339633530515,964,158500,55739,4.9,17169,964,4.9,0.2075387071888624,NA,Hidalgo County (Central)--McAllen City PUMA; Texas,FALSE,FALSE
4806806,Hidalgo County (Southwest)--Mission City PUMA; Texas,26408,12569,47.59542562859739,839,137000,54059,5.1,13414,839,5.1,0.18624095895225587,NA,Hidalgo County (Southwest)--Mission City PUMA; Texas,FALSE,FALSE
4806807,Hidalgo County (North & West) PUMA; Texas,28463,15854,55.7003829533078,742,91400,41555,4.8,14678,742,4.8,0.21427024425460234,NA,Hidalgo County (North & West) PUMA; Texas,FALSE,FALSE
4807200,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA; Texas,21074,5964,28.300275220651038,881,126200,60974,4.4,13991,881,4.4,0.17338537737396267,NA,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA; Texas,FALSE,FALSE
4807300,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA; Texas,20973,6351,30.281790873980835,874,146100,63294,2.1,12054,874,2.1,0.16570291022845768,NA,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA; Texas,FALSE,FALSE
4807401,Brazos County--College Station & Bryan Cities (Central) PUMA; Texas,49823,4889,9.812737089296109,1093,238800,47230,3.4,10064,1093,3.4,0.2777048486131696,NA,Brazos County--College Station & Bryan Cities (Central) PUMA; Texas,FALSE,FALSE
4807402,Brazos County--College Station & Bryan Cities (Outer) PUMA; Texas,34643,5521,15.936841497560836,1169,291000,71360,2.5,10467,1169,2.5,0.19658071748878925,NA,Brazos County--College Station & Bryan Cities (Outer) PUMA; Texas,FALSE,FALSE
4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA; Texas,35311,15502,43.90133386196936,862,124200,52430,2,16336,862,2,0.1972916269311463,NA,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA; Texas,FALSE,FALSE
4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA; Texas",26512,13100,49.41158720579361,670,87500,38059,6.5,11550,670,6.5,0.2112509524685357,NA,South Texas Development Council (South)--Coastal Bend COG (West),FALSE,FALSE
4807700,Coastal Bend COG (Central) & Willacy County PUMA; Texas,25867,8201,31.70448834422237,876,96200,47504,5.2,11327,876,5.2,0.22128662849444258,NA,Coastal Bend COG (Central) & Willacy County PUMA; Texas,FALSE,FALSE
5101301,Arlington County (North) PUMA; Virginia,36000,3746,10.405555555555555,2413,979500,157894,2.3,14879,2413,2.3,0.18338885581466047,NA,Arlington County (North) PUMA; Virginia,FALSE,TRUE
5101302,Arlington County (South) PUMA; Virginia,36227,3895,10.751649322328651,2096,636600,117256,3.5,15258,2096,3.5,0.21450501466875896,NA,Arlington County (South) PUMA; Virginia,FALSE,TRUE
5101500,Central Shenandoah Planning District Commission (Southwest) PUMA; Virginia,31024,9380,30.234657039711195,958,242400,65276,2.2,20165,958,2.2,0.17611373245909676,NA,Central Shenandoah Planning District Commission (Southwest) PUMA; Virginia,FALSE,FALSE
5101900,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA; Virginia",22683,8399,37.02773001807521,883,227700,69833,2.9,16651,883,2.9,0.15173342116191485,NA,Virginia's Region 2000 (North)--Bedford,FALSE,FALSE
5104101,Chesterfield County (East)--James River Region PUMA; Virginia,25726,9965,38.73513177330327,1366,273200,78613,4,14676,1366,4,0.20851513108518946,NA,Chesterfield County (East)--James River Region PUMA; Virginia,FALSE,FALSE
5104102,Chesterfield County (Central)--Chester & Rockwood PUMA; Virginia,25692,10537,41.01276661995952,1533,292000,98375,2.3,16538,1533,2.3,0.1869987293519695,NA,Chesterfield County (Central)--Chester & Rockwood PUMA; Virginia,FALSE,FALSE
5104103,Chesterfield County (West)--Brandermill & Woodlake PUMA; Virginia,22886,10747,46.95883946517522,1617,359100,113496,2.1,17496,1617,2.1,0.1709663776696976,NA,Chesterfield County (West)--Brandermill & Woodlake PUMA; Virginia,FALSE,FALSE
5105901,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA; Virginia,28809,11442,39.716755180672706,2151,580800,128665,4.2,16738,2151,4.2,0.20061399759064236,NA,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA; Virginia,FALSE,TRUE
5105902,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA; Virginia,39967,12915,32.31415918132459,2167,649800,148137,2.3,23475,2167,2.3,0.1755402094007574,NA,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA; Virginia,FALSE,TRUE
5105904,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA; Virginia",24853,8850,35.60938317305758,2300,844400,170763,1.9,18067,2300,1.9,0.16162751884190368,NA,Fairfax County (North Central)--Vienna Town,FALSE,TRUE
5105905,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA; Virginia,19881,9794,49.26311553744782,2491,747100,159731,2.8,15576,2491,2.8,0.18713962850041632,NA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA; Virginia,FALSE,TRUE
5105906,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA; Virginia",22207,9432,42.473094069437565,2405,570300,139367,2.3,14671,2405,2.3,0.2070791507315218,NA,Fairfax County (South Central)--Springfield (South),FALSE,TRUE
5105907,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA; Virginia",34649,11714,33.80761349533897,1919,597300,107422,4.3,18198,1919,4.3,0.21436949600640465,NA,Fairfax County (East Central)--Annandale,FALSE,TRUE
5105908,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA; Virginia",26637,9625,36.13394901828284,1839,611600,121188,3.1,18363,1839,3.1,0.1820972373502327,NA,Fairfax County (Southeast)--Woodlawn,FALSE,FALSE
5106100,Rappahannock-Rapidan Regional Commission PUMA; Virginia,33951,14518,42.76162705074961,1341,400400,100498,2.4,23812,1341,2.4,0.16012258950426875,NA,Rappahannock-Rapidan Regional Commission PUMA; Virginia,FALSE,FALSE
5106900,Northern Shenandoah Valley Regional Commission (North) PUMA; Virginia,26154,10269,39.26359256710255,1281,342700,85884,4,17316,1281,4,0.17898560849517955,NA,Northern Shenandoah Valley Regional Commission (North) PUMA; Virginia,FALSE,FALSE
5107300,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA; Virginia",27272,11959,43.850836022293926,982,252700,65973,4.5,20952,982,4.5,0.1786185257605384,NA,Middle Peninsula,FALSE,FALSE
5108300,Southside Planning District Commission & Commonwealth Regional Council PUMA; Virginia,31969,12720,39.788545153117084,812,161900,54145,3.6,21698,812,3.6,0.1799612152553329,NA,Southside Planning District Commission & Commonwealth Regional Council PUMA; Virginia,FALSE,FALSE
5108501,"King William, New Kent, Charles City & Eastern Hanover Counties PUMA; Virginia",18643,7696,41.2809097248297,1392,307300,95996,2.1,13451,1392,2.1,0.17400725030209593,NA,King William,FALSE,FALSE
5108701,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen PUMA; Virginia",32686,13058,39.94982561341247,1218,239100,69128,3.7,18987,1218,3.7,0.21143386182154844,NA,Henrico County (South & East)--Highland Springs,FALSE,FALSE
5108702,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham PUMA; Virginia",39762,12429,31.258488003621547,1482,399900,98643,2.8,24249,1482,2.8,0.1802864876372373,NA,Henrico County (West)--Tuckahoe,FALSE,FALSE
5109500,"James City, York Counties, Williamsburg & Poquoson Cities PUMA; Virginia",31184,12504,40.097485890200105,1539,393500,101462,1.7,20552,1539,1.7,0.18201888391713153,NA,James City,FALSE,FALSE
5110701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA; Virginia,27424,11204,40.854725787631274,2200,555700,141190,2,15650,2200,2,0.1869820808839153,NA,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA; Virginia,FALSE,TRUE
5110702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA; Virginia,26422,11924,45.129059117402164,2389,702800,192093,2.9,28404,2389,2.9,0.14924021177242272,NA,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA; Virginia,FALSE,TRUE
5110703,Loudoun County (West & South)--Leesburg Town PUMA; Virginia,25713,11042,42.943258274024814,1916,694900,173789,3.4,22333,1916,3.4,0.13229836180655852,NA,Loudoun County (West & South)--Leesburg Town PUMA; Virginia,FALSE,TRUE
5110901,Thomas Jefferson Planning District Commission (South & East) PUMA; Virginia,22474,8135,36.197383643321174,1354,306000,85362,2.6,15439,1354,2.6,0.19034230688128206,NA,Thomas Jefferson Planning District Commission (South & East) PUMA; Virginia,FALSE,FALSE
5112100,New River Valley Planning District Commission PUMA; Virginia,49141,7217,14.686310819885634,1027,219000,61672,1.9,20713,1027,1.9,0.19983136593591905,NA,New River Valley Planning District Commission PUMA; Virginia,FALSE,FALSE
5114300,West Piedmont Planning District Commission PUMA; Virginia,32347,12547,38.78875939036078,739,121300,45754,3.3,23915,739,3.3,0.1938191196398129,NA,West Piedmont Planning District Commission PUMA; Virginia,FALSE,FALSE
5114501,"Goochland, Powhatan & Western Hanover Counties PUMA; Virginia",18924,8122,42.91904459945044,1302,374800,108475,1.7,16276,1302,1.7,0.14403318737036183,NA,Goochland,FALSE,FALSE
5114900,Crater Planning District Commission PUMA; Virginia,39473,14461,36.63516834291794,1105,203100,61459,5.8,21870,1105,5.8,0.2157535918254446,NA,Crater Planning District Commission PUMA; Virginia,FALSE,FALSE
5115301,Prince William County (North & West)--Linton Hall & Gainesville PUMA; Virginia,24314,13346,54.89018672369828,2295,591200,162569,2.4,21830,2295,2.4,0.1694049911114665,NA,Prince William County (North & West)--Linton Hall & Gainesville PUMA; Virginia,FALSE,TRUE
5115302,Prince William County (Northeast) PUMA; Virginia,36291,16578,45.68074729271721,1922,425600,119837,2.8,22914,1922,2.8,0.19246142677136444,NA,Prince William County (Northeast) PUMA; Virginia,FALSE,TRUE
5115303,Prince William County (East) PUMA; Virginia,25644,10098,39.377632194665416,1886,401000,104428,3.8,13879,1886,3.8,0.21672348412303213,NA,Prince William County (East) PUMA; Virginia,FALSE,TRUE
5116101,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA; Virginia,35196,13425,38.14353903852711,979,231000,72068,1.6,26801,979,1.6,0.16301271021812733,NA,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA; Virginia,FALSE,FALSE
5116500,Central Shenandoah Planning District Commission (Northeast) PUMA; Virginia,33332,6966,20.898835953438137,1068,265900,66823,3.5,14722,1068,3.5,0.19179025185938972,NA,Central Shenandoah Planning District Commission (Northeast) PUMA; Virginia,FALSE,FALSE
5117100,Northern Shenandoah Valley Regional Commission (South) PUMA; Virginia,20419,7698,37.700181203780794,980,256500,65894,2.7,14291,980,2.7,0.17846844932770814,NA,Northern Shenandoah Valley Regional Commission (South) PUMA; Virginia,FALSE,FALSE
5117700,George Washington Regional Commission (South) PUMA; Virginia,41004,16021,39.07179787337821,1588,337300,100481,2.2,26681,1588,2.2,0.1896477941103293,NA,George Washington Regional Commission (South) PUMA; Virginia,FALSE,FALSE
5117900,George Washington Regional Commission (North) PUMA; Virginia,39952,16217,40.59120945134161,1684,432500,120250,2.8,25552,1684,2.8,0.16804989604989606,NA,George Washington Regional Commission (North) PUMA; Virginia,FALSE,FALSE
5118500,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA; Virginia,31869,12213,38.32250776616775,686,105300,44120,5.2,24276,686,5.2,0.18658204895738895,NA,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA; Virginia,FALSE,FALSE
5119100,Mount Rogers Planning District Commission PUMA; Virginia,32298,11328,35.073379156604126,720,152300,51085,3.1,25167,720,3.1,0.16912988156993247,NA,Mount Rogers Planning District Commission PUMA; Virginia,FALSE,FALSE
5151000,Alexandria City PUMA; Virginia,40870,5746,14.059212136041104,1983,655700,113179,3.4,21213,1983,3.4,0.21025101829844758,NA,Alexandria City PUMA; Virginia,FALSE,TRUE
5154001,Thomas Jefferson Planning District Commission (North) PUMA; Virginia,31626,6216,19.654714475431607,1446,402000,84139,3.6,14853,1446,3.6,0.20623016674788147,NA,Thomas Jefferson Planning District Commission (North) PUMA; Virginia,FALSE,FALSE
5155001,Chesapeake City (Northeast) PUMA; Virginia,28864,8303,28.765936807095343,1416,277600,74631,4.2,12473,1416,4.2,0.22768018651766692,NA,Chesapeake City (Northeast) PUMA; Virginia,FALSE,FALSE
5155002,Chesapeake City (South & West) PUMA; Virginia,21998,10044,45.65869624511319,1538,403900,118993,3.7,17084,1538,3.7,0.15510156059600144,NA,Chesapeake City (South & West) PUMA; Virginia,FALSE,FALSE
5160001,Fairfax County (Central)--Fairfax City & Burke PUMA; Virginia,30666,13751,44.84119219983043,2291,665000,164209,2.3,21591,2291,2.3,0.16742078692398102,NA,Fairfax County (Central)--Fairfax City & Burke PUMA; Virginia,FALSE,TRUE
5161001,Fairfax County (Northeast)--McLean & Idylwood PUMA; Virginia,21985,9193,41.81487377757562,2277,1081200,181704,2.2,18584,2277,2.2,0.1503764364020605,NA,Fairfax County (Northeast)--McLean & Idylwood PUMA; Virginia,FALSE,TRUE
5165000,Hampton City PUMA; Virginia,33703,8600,25.517016289351098,1255,219800,64430,3.9,14256,1255,3.9,0.23374204563091727,NA,Hampton City PUMA; Virginia,FALSE,FALSE
5168000,Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA; Virginia,33944,7926,23.350223898185245,937,190600,57385,3.1,13583,937,3.1,0.19593970549795242,NA,Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA; Virginia,FALSE,FALSE
5168701,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA; Virginia",32016,12026,37.56246876561719,1839,411200,100984,2.9,17119,1839,2.9,0.2185296680662283,NA,Manassas,FALSE,FALSE
5170000,Newport News City PUMA; Virginia,46870,10848,23.14486878600384,1209,233400,63355,3.4,19324,1209,3.4,0.2289953436982085,NA,Newport News City PUMA; Virginia,FALSE,FALSE
5171001,Norfolk City (North) PUMA; Virginia,24962,3485,13.961221056005128,1193,256600,61897,6.7,9670,1193,6.7,0.23128746142785594,NA,Norfolk City (North) PUMA; Virginia,FALSE,FALSE
5171002,Norfolk City (South) PUMA; Virginia,37022,7516,20.301442385608556,1183,251800,59934,4.4,13467,1183,4.4,0.23686054660126138,NA,Norfolk City (South) PUMA; Virginia,FALSE,FALSE
5174001,Portsmouth & Northern Chesapeake Cities PUMA; Virginia,26744,7674,28.694286568950044,1230,218100,58944,3.8,12058,1230,3.8,0.2504071661237785,NA,Portsmouth & Northern Chesapeake Cities PUMA; Virginia,FALSE,FALSE
5176001,Richmond City (North & West) PUMA; Virginia,35819,3640,10.16220441665038,1295,395800,70933,2.6,11275,1295,2.6,0.2190799768795906,NA,Richmond City (North & West) PUMA; Virginia,FALSE,FALSE
5176002,Richmond City (South & East) PUMA; Virginia,32714,7180,21.94778993703002,1174,211400,48544,6.4,12336,1174,6.4,0.29021094264996705,NA,Richmond City (South & East) PUMA; Virginia,FALSE,FALSE
5177001,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town) PUMA; Virginia",28665,6916,24.126984126984127,927,174000,55277,4.4,16085,927,4.4,0.20124102248674855,NA,Roanoke Valley-Alleghany Regional Commission (Roanoke,FALSE,FALSE
5180000,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA; Virginia",31831,13258,41.651220508309514,1240,295000,83711,4.1,20965,1240,4.1,0.1777544169822365,NA,Isle of Wight,FALSE,FALSE
5181001,Virginia Beach City (North) PUMA; Virginia,30643,7372,24.057696700714683,1513,407900,86750,4,16328,1513,4,0.20929106628242075,NA,Virginia Beach City (North) PUMA; Virginia,FALSE,FALSE
5181002,Virginia Beach City (Central) PUMA; Virginia,47178,13123,27.815931154351603,1616,286400,81220,3.3,21380,1616,3.3,0.23875892637281457,NA,Virginia Beach City (Central) PUMA; Virginia,FALSE,FALSE
5181003,Virginia Beach City (South) PUMA; Virginia,30057,9194,30.588548424659812,1540,400400,101090,4.3,16819,1540,4.3,0.18280739934711643,NA,Virginia Beach City (South) PUMA; Virginia,FALSE,FALSE
5320501,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA; Washington",24402,8422,34.513564461929356,1000,329500,76444,4.6,13933,1000,4.6,0.15697765684684215,NA,Walla Walla,FALSE,FALSE
5320502,Benton County (East Central)--Kennewick & Richland (South) Cities PUMA; Washington,26432,8414,31.83262711864407,1154,346700,81108,2,13388,1154,2,0.17073531587512947,NA,Benton County (East Central)--Kennewick & Richland (South) Cities PUMA; Washington,FALSE,FALSE
5320503,"Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities PUMA; Washington",31090,9565,30.76551945963332,1204,313100,79895,3.7,13215,1204,3.7,0.1808373490205895,NA,Franklin & Benton Counties--Pasco,FALSE,FALSE
5320700,Chelan & Douglas Counties PUMA; Washington,24506,7831,31.955439484207947,1156,395300,75185,2.5,13535,1156,2.5,0.18450488794307376,NA,Chelan & Douglas Counties PUMA; Washington,FALSE,FALSE
5320900,Clallam & Jefferson Counties PUMA; Washington,16259,5074,31.20733132418968,1111,382900,65757,5.9,10733,1111,5.9,0.20274647566038598,NA,Clallam & Jefferson Counties PUMA; Washington,FALSE,FALSE
